id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
0e845abc44de,25,disqualified,solo-small,on-site,Medical Office Receptionist,White Mountain Community Health Center,"Conway, NH, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=828947ad9971e199,-30 in person; -20 health-system language in description; +15 answering phones; +10 dental office,"White Mountain Community Health Center is a non\-profit providing comprehensive primary care to men, women and children, with dental care, family planning, substance abuse treatment, and support services. We exist to ensure that everyone in Mount Washington Valley can access healthcare from highly\-qualified providers. We are committed to making sure everyone who walks through our doors feels like a valued part of our community and gets the support they need to thrive, and that starts with our staff. We offer a healthy work/life balance, with family\-friendly hours and a warm and supportive wo"
f5a03e979bb3,20,disqualified,unknown,on-site,Entry Level - Care Coordinator/Scheduler,Team Select Home Care,"Jacksonville, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=a480c01a102d31b0,-30 in person; cap 55: weak medical context in title/company,"**Overview:** * **This is an in\-office position working Monday \- Friday, 9am \- 5pm in an office in the Jacksonville, FL area.** * **Monthly Commissions on top of Salary!** Are you looking for an exciting opportunity with an expanding home health care company? Are you eager to prove yourself, be valued and grow? It is in your best interest to apply and hear more about what we have to offer! Team Select’s mission is to take every opportunity to do right by all. We believe our people and culture genuinely make us unique and are the foundation for our leadership in the healthcare space. We focu"
ddabbcf4cd0b,20,disqualified,unknown,on-site,Customer Engagement Advocate - August Start Date,Lantern,"Dallas, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=e44d27fc7b5e0b59,-30 onsite; cap 55: weak medical context in title/company,"### **About Lantern** Lantern is the specialty care platform connecting people with the best care when they need it most. By curating a Network of Excellence comprised of the nation's top specialists for surgery, cancer care, infusions and more, Lantern delivers excellent care with significant cost savings to employers and their workforces. Lantern also pairs members with a dedicated care team, including Care Advocates and nurses, for the entirety of their care journey, helping them get back to good health, back to their families and back to work. With convenient access to specialists nationwi"
79a756b25ecc,20,disqualified,unknown,on-site,Front Desk Receptionist/Insurance Coordinator,"James F. Kotsianas, DDS","Knoxville, TN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=478bc399bb58b3e8,-30 in person,"Steven W. Simpson, DMD (formerly office of James F. Kotsianas, DDS) is looking to hire an outgoing, friendly, team oriented individual to join our practice. We are looking for a candidate as a front desk receptionist that is versed in insurance verification. It is a full time position working Monday thru Thursdays. Experience with Eagle Soft mandatory. Registered Dental Assistants may also apply. Send resume to becky@simpsondental.com. Job Type: Full\-time Pay: $20\.00 \- $25\.00 per hour Benefits: * 401(k) matching * Employee discount * Paid time off * Professional development assistance * Un"
b0ca3b2831c5,20,disqualified,unknown,on-site,Tier III Service Desk Engineer,Unio Digital,USA,remotive,2026-07-07,https://remotive.com/remote-jobs/information-technology/tier-iii-service-desk-engineer-2091045,"-30 in person; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","Unió Digital is an Arizona-based managed service provider (MSP) delivering Managed IT Services, Low Voltage Cabling, Access Control, Video Surveillance, and Intrusion Services. We believe technology should be intuitive, not intimidating. We are looking for an experienced Tier 3 Service Desk Technician with exceptional problem-solving skills. You will serve as the escalation point within the team, resolving complex technical issues while also leading client onboarding and project initiatives. You are expected to be involved in direct end-user support when required. If you have a passion for ens"
05231b74f000,20,disqualified,unknown,on-site,Events Manager,Lantern,"Dallas, Dallas, Texas, United States",remoteok,2026-07-08,https://remoteOK.com/remote-jobs/remote-events-manager-lantern-1134622,"-30 on-site; cap 60: leadership/non-admin seat — buyer signal, not a VA-fillable role; cap 55: weak medical context in title/company","About Lantern Lantern is the specialty care platform connecting people with the best care when they need it most. By curating a Network of Excellence comprised of the nation's top specialists for surgery, cancer care, infusions and more, Lantern delivers excellent care with significant cost savings to employers and their workforces. Lantern also pairs members with a dedicated care team, including Care Advocates and nurses, for the entirety of their care journey, helping them get back to good health, back to their families and back to work. With convenient access to specialists nationwide, Lant"
d1d682e9dd56,20,disqualified,unknown,on-site,Lead Paralegal,Finch,"New York, New York, New York, United States",remoteok,2026-07-07,https://remoteOK.com/remote-jobs/remote-lead-paralegal-finch-1134580,-30 in-office; cap 55: weak medical context in title/company,"This Role Lead Paralegals own attorney relationships, client communications, and the smooth progression of cases from sign-up to resolution. Youâll be the primary point of contact for both firms and clients, coordinating with the broader Legal Ops team to keep every case moving efficiently while ensuring the client experience is exceptional. Youâll provide regular updates, anticipate and remove bottlenecks, and ensure attorneys always have case information a their fingertips. You Will: Serve as the primary liaison between Finch, attorneys, and clients Maintain proactive communication with "
7b8602ff5621,0,disqualified,large,n/a,SERVICE REP III (Day Shifts),Johns Hopkins Health System,"Saint Petersburg, FL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=55fdbaf65e2a64e1,hard: hospital / large org — not small/mid practice ICP,"Requisition \#: 671557 Location: Johns Hopkins All Children's Hospital, St. Petersburg, FL 33701 Category: Clerical and Administrative Support Schedule: Day Shift Employment Type: Full Time POSITION SUMMARY: Gives direction to provide efficient access to ensure patient safety. Successfully meets the challenges of accurately scheduling, appropriately managing and implementing provider scheduling templates, registering, and supporting multiple hospital clinics, rehab disciplines and/or departments. Displays leadership in working collaboratively with other members of the health care team, ensurin"
b212a5e044fc,0,disqualified,large,n/a,Patient Service Resolution Representative,US Acute Care Solutions,"Remote, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=a53a243ead9ae701,hard: hospital / large org — not small/mid practice ICP,"**Job Posting Closing Date:** Open until Filled **Where do you belong?** Your career is more than just a job, it's part of your life. Whether you’re a clinician, or non\-clinical professional, at USACS you'll feel a sense of connection working with clinicians and office staff who share your interests and values. We want you to love coming to work each day because you believe in what you do and the people with whom you work. We care about your success. USACS also understands that location is important. We offer career opportunities for clinicians and non\-clinical support staff from New York to"
7a85793518c6,0,disqualified,large,n/a,Patient Access Representative - Variable Shift,Baptist Hospitals of Southeast Texas,"Beaumont, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=18838c0afca37a33,hard: hospital / large org — not small/mid practice ICP,"**We are looking to add top talent to our Baptist Hospitals of Southeast Texas team.** **Join us in performing Sacred Work!** Competitive benefits are offered including: Matched Retirement Plan Paid Time Off Comprehensive Benefit Plan – Medical, Dental, Vision and Much More! Bonus Potential **Summary/Objective** Responsible for gathering and inputting patient demographic and financial information into the computer. Responsible for monitoring and correcting information in the computer for accuracy of billing a clean claim, has initial contact with the patient and is responsible for completing a"
